שנה,חודש,סמל_יישוב,יישוב,כביש,קוד_רחוב,lat,lon,בגשם_או_רטוב,מזג_אוויר,פני_כביש,חומרה
2020,7,5000,תל אביב - יפו,,1040,32.0874,34.78218,0,בהיר,יבש,קשה
2020,5,,,574,,32.46422,35.01955,0,בהיר,יבש,קלה
2020,1,5000,תל אביב - יפו,,2254,32.05738,34.78056,0,בהיר,יבש,קשה
2020,2,7300,נצרת,,417,32.69323,35.29184,1,גשום,רטוב ממים,קלה
2020,7,9000,באר שבע,,566,31.27026,34.77002,0,בהיר,יבש,קלה
2020,8,6100,בני ברק,,228,32.08857,34.83569,0,בהיר,יבש,קלה
2020,11,,,40,,31.01014,34.78046,1,גשום,יבש,קלה
2020,7,2640,ראש העין,,168,32.09393,34.94745,0,בהיר,יבש,קלה
2020,8,3000,ירושלים,,895,31.78662,35.19268,0,בהיר,יבש,קשה
2020,5,4000,חיפה,,989,32.76586,34.98504,0,בהיר,יבש,קלה
2020,1,,,1,,31.80092,35.07345,0,בהיר,יבש,קלה
2020,11,,,531,,32.17969,34.85181,0,בהיר,יבש,קלה
2020,12,,,352,,31.59623,34.7038,0,בהיר,יבש,קשה
2020,7,,,4,,33.04078,35.10644,0,בהיר,יבש,קלה
2020,4,5000,תל אביב - יפו,,1438,32.09482,34.79532,0,בהיר,יבש,קלה
2020,5,8500,רמלה,,535,31.92248,34.87242,0,בהיר,יבש,קלה
2020,2,6100,בני ברק,,309,32.10054,34.83345,0,בהיר,יבש,קלה
2020,12,9000,באר שבע,,311,31.24775,34.78342,0,לא ידוע,לא ידוע,קלה
2020,1,,,232,,31.52969,34.61039,0,בהיר,יבש,קלה
2020,10,6600,חולון,,304,32.0172,34.77971,0,בהיר,יבש,קלה
2020,11,,,805,,32.86301,35.29235,1,גשום,רטוב ממים,קלה
2020,5,7900,פתח תקווה,,1205,32.0746,34.87971,0,בהיר,יבש,קלה
2020,3,,,98,,33.23863,35.76007,0,בהיר,חול או חצץ על הכביש,קלה
2020,5,9000,באר שבע,,811,31.24481,34.79536,0,בהיר,יבש,קלה
2020,9,7800,פרדס חנה-כרכור,,106,32.48269,34.97235,0,בהיר,יבש,קשה
2020,11,5000,תל אביב - יפו,,1994,32.04482,34.75219,0,בהיר,יבש,קלה
2020,10,3000,ירושלים,,1077,31.78879,35.19971,0,לא ידוע,לא ידוע,קשה
2020,2,9000,באר שבע,,533,31.2406,34.80096,0,בהיר,יבש,קלה
2020,6,5000,תל אביב - יפו,,1574,32.06377,34.78311,0,בהיר,יבש,קלה
2020,9,3000,ירושלים,,221,31.78927,35.22154,0,בהיר,יבש,קשה
2020,12,6600,חולון,,514,32.03506,34.76878,0,בהיר,יבש,קשה
2020,5,6500,חדרה,,804,32.42772,34.9474,0,בהיר,יבש,קלה
2020,7,1034,קרית מלאכי,,,31.73202,34.74551,0,בהיר,יבש,קלה
2020,12,6900,כפר סבא,,302,32.18307,34.91334,0,לא ידוע,לא ידוע,קלה
2020,1,6200,בת ים,,209,32.02443,34.7443,0,בהיר,יבש,קלה
2020,2,3000,ירושלים,,1368,31.75702,35.18572,0,בהיר,יבש,קלה
2020,1,6500,חדרה,,525,32.44277,34.88696,1,גשום,יבש,קלה
2020,10,5000,תל אביב - יפו,,2157,32.04902,34.76386,0,בהיר,יבש,קלה
2020,6,5000,תל אביב - יפו,,1564,32.07158,34.78635,0,בהיר,יבש,קלה
2020,11,,,35,,31.65375,34.66225,0,בהיר,יבש,קלה
2020,1,,,444,,32.00482,34.95346,0,בהיר,יבש,קלה
2020,10,,,22,,32.8075,35.07054,0,בהיר,יבש,קלה
2020,2,,,8721,,32.98775,35.15095,0,בהיר,יבש,קשה
2020,11,5000,תל אביב - יפו,,1622,32.05515,34.76283,1,גשום,רטוב ממים,קלה
2020,7,6600,חולון,,875,32.00479,34.77777,0,בהיר,יבש,קלה
2020,6,7800,פרדס חנה-כרכור,,106,32.47784,34.97524,0,בהיר,יבש,קלה
2020,2,,,808,,32.87994,35.78362,0,בהיר,יבש,קלה
2020,1,8500,רמלה,,108,31.93824,34.866,0,בהיר,יבש,קלה
2020,10,6500,חדרה,,820,32.43298,34.91564,0,לא ידוע,לא ידוע,קלה
2020,9,7100,אשקלון,,1035,31.67594,34.57742,0,בהיר,יבש,קלה
2020,3,9200,בית שאן,,105,32.499,35.49775,0,בהיר,יבש,קלה
2020,1,,,2,,32.35604,34.8751,0,לא ידוע,לא ידוע,קלה
2020,1,,,768,,32.72038,35.54725,0,לא ידוע,לא ידוע,קלה
2020,11,1031,שדרות,,121,31.53489,34.58383,1,בהיר,רטוב ממים,קלה
2020,5,3000,ירושלים,,4416,31.73204,35.2033,0,בהיר,יבש,קלה
2020,5,5000,תל אביב - יפו,,185,32.12319,34.7916,1,בהיר,רטוב ממים,קלה
2020,6,6600,חולון,,725,32.02334,34.76333,0,בהיר,יבש,קלה
2020,10,,,804,,32.87025,35.33701,0,לא ידוע,לא ידוע,קלה
2020,1,8600,רמת גן,,1011,32.07571,34.82511,0,בהיר,יבש,קלה
2020,12,5000,תל אביב - יפו,,1554,32.06009,34.78449,0,בהיר,יבש,קלה
2020,2,,,40,,31.9166,34.86313,0,בהיר,יבש,קלה
2020,9,2620,קרית אונו,,105,32.06371,34.85737,0,בהיר,יבש,קלה
2020,3,3000,ירושלים,,1215,31.75993,35.16669,0,בהיר,יבש,קשה
2020,8,4000,חיפה,,919,32.79897,35.00177,0,בהיר,יבש,קלה
2020,7,2650,רמת השרון,,132,32.12991,34.8488,0,בהיר,יבש,קלה
2020,9,,,4,,31.79266,34.68193,0,בהיר,יבש,קשה
2020,10,,,40,,30.61668,34.84848,0,בהיר,יבש,קטלנית
2020,9,8400,רחובות,,260,31.89022,34.78333,0,שרבי,יבש,קשה
2020,8,,,396,,31.76433,35.15396,0,בהיר,יבש,קלה
2020,3,7400,נתניה,,401,32.32612,34.85087,0,בהיר,יבש,קלה
2020,8,,,6,,32.15623,34.96231,0,בהיר,יבש,קשה
2020,12,4000,חיפה,,912,32.8017,34.99419,0,בהיר,יבש,קלה
2020,3,851,ניצני עוז,,101,32.30833,35.00576,0,בהיר,יבש,קלה
2020,2,5000,תל אביב - יפו,,1132,32.0769,34.77448,0,בהיר,יבש,קלה
2020,10,7400,נתניה,,418,32.3271,34.86149,0,בהיר,יבש,קלה
2020,10,8300,ראשון לציון,,1200,31.96475,34.77434,0,בהיר,יבש,קלה
2020,1,5000,תל אביב - יפו,,2378,32.05488,34.7754,1,בהיר,רטוב ממים,קלה
2020,11,,,7266,,32.66947,35.3861,0,בהיר,יבש,קלה
2020,3,3000,ירושלים,,941,31.79527,35.19022,1,לא ידוע,רטוב ממים,קלה
2020,8,7400,נתניה,,418,32.32819,34.85833,0,בהיר,יבש,קלה
2020,5,,,6,,32.48259,35.03453,0,בהיר,יבש,קלה
2020,5,3000,ירושלים,,5813,31.76378,35.23216,0,בהיר,יבש,קלה
2020,11,4000,חיפה,,1099,32.78186,35.02346,0,לא ידוע,לא ידוע,קלה
2020,1,5000,תל אביב - יפו,,934,32.08504,34.78293,0,בהיר,יבש,קלה
2020,9,5000,תל אביב - יפו,,2360,32.05438,34.77773,0,בהיר,יבש,קשה
2020,1,9100,נהריה,,404,33.01442,35.09636,1,בהיר,רטוב ממים,קשה
2020,12,8400,רחובות,,351,31.89443,34.80343,0,בהיר,יבש,קלה
2020,9,,,7912,,32.77139,35.1869,0,בהיר,יבש,קלה
2020,2,70,אשדוד,,256,31.78721,34.62781,0,בהיר,יבש,קטלנית
2020,6,,,557,,32.28059,35.01766,0,בהיר,יבש,קלה
2020,8,6400,הרצליה,,309,32.1672,34.84264,0,בהיר,יבש,קלה
2020,7,1200,מודיעין-מכבים-רעות,,441,31.91144,35.00187,0,לא ידוע,לא ידוע,קלה
2020,9,,,4,,32.83539,35.08426,0,בהיר,יבש,קלה
2020,5,,,784,,32.83725,35.2393,0,בהיר,יבש,קלה
2020,11,6100,בני ברק,,103,32.09769,34.82689,0,בהיר,יבש,קלה
2020,8,5000,תל אביב - יפו,,,32.07638,34.78934,0,בהיר,יבש,קלה
2020,6,8300,ראשון לציון,,907,31.98999,34.76313,0,בהיר,יבש,קלה
2020,1,,,9088,,32.9854,35.70737,1,לא ידוע,רטוב ממים,קשה
2020,9,7400,נתניה,,417,32.33045,34.85891,0,בהיר,יבש,קלה
2020,6,,,3415,,31.56295,34.85134,0,בהיר,יבש,קטלנית
2020,9,5000,תל אביב - יפו,,2216,32.05639,34.77284,0,לא ידוע,לא ידוע,קלה
2020,8,8400,רחובות,,403,31.88886,34.8134,0,בהיר,יבש,קלה
2020,12,5000,תל אביב - יפו,,197,32.11238,34.78953,0,בהיר,יבש,קלה
2020,12,5000,תל אביב - יפו,,3019,32.11386,34.82539,0,בהיר,יבש,קלה
2020,5,3000,ירושלים,,1460,31.78379,35.22049,0,בהיר,יבש,קטלנית
2020,4,,,781,,32.82627,35.16877,0,בהיר,יבש,קשה
2020,12,3000,ירושלים,,1403,31.76306,35.19688,0,בהיר,יבש,קלה
2020,6,3000,ירושלים,,1250,31.75732,35.16965,0,בהיר,יבש,קלה
2020,11,9000,באר שבע,,988,31.2413,34.76799,1,גשום,רטוב ממים,קלה
2020,7,,,864,,32.95354,35.35595,0,בהיר,יבש,קלה
2020,1,,,44,,31.92863,34.87825,0,בהיר,יבש,קלה
2020,12,5000,תל אביב - יפו,,367,32.11884,34.82641,0,לא ידוע,לא ידוע,קלה
2020,9,5000,תל אביב - יפו,,2465,32.04648,34.78356,0,בהיר,יבש,קלה
2020,4,2600,אילת,,168,29.55038,34.94439,0,בהיר,יבש,קשה
2020,12,8300,ראשון לציון,,119,31.98283,34.78966,0,בהיר,יבש,קלה
2020,8,511,עילוט,,,32.71755,35.2616,0,בהיר,יבש,קטלנית
2020,2,3000,ירושלים,,1787,31.75678,35.21476,0,בהיר,יבש,קלה
2020,5,8500,רמלה,,754,31.9144,34.87473,0,בהיר,יבש,קלה
2020,4,3000,ירושלים,,4579,31.73893,35.1891,0,בהיר,יבש,קלה
2020,3,5000,תל אביב - יפו,,1438,32.09453,34.79448,0,בהיר,יבש,קלה
2020,5,6600,חולון,,316,32.02111,34.78648,0,בהיר,יבש,קלה
2020,8,,,60,,32.04831,35.28973,0,בהיר,יבש,קלה
2020,9,,,89,,33.02368,35.22287,0,בהיר,יבש,קלה
2020,6,,,4,,32.99425,35.09712,0,בהיר,יבש,קלה
2020,3,3000,ירושלים,,235,31.79385,35.22505,0,בהיר,יבש,קלה
2020,6,8400,רחובות,,761,31.88591,34.80854,0,בהיר,יבש,קלה
2020,1,6600,חולון,,529,32.03116,34.76858,1,לא ידוע,רטוב ממים,קלה
2020,12,,,70,,32.91193,35.16663,0,בהיר,יבש,קלה
2020,9,9000,באר שבע,,103,31.24514,34.81202,0,לא ידוע,לא ידוע,קשה
2020,9,6700,טבריה,,,32.78759,35.52379,0,לא ידוע,לא ידוע,קשה
2020,6,5000,תל אביב - יפו,,180,32.0984,34.779,0,בהיר,יבש,קלה
2020,11,1139,כרמיאל,,188,32.90891,35.27961,0,בהיר,יבש,קלה
2020,12,5000,תל אביב - יפו,,1571,32.07296,34.79297,0,בהיר,יבש,קלה
2020,8,,,5,,32.13461,34.83329,0,בהיר,יבש,קלה
2020,3,7900,פתח תקווה,,810,32.08195,34.88531,0,בהיר,יבש,קלה
2020,10,874,מגדל העמק,,120,32.66939,35.24023,0,בהיר,יבש,קלה
2020,4,7900,פתח תקווה,,1214,32.08584,34.86681,1,גשום,רטוב ממים,קשה
2020,1,,,40,,32.09234,34.90224,0,בהיר,יבש,קלה
2020,7,,,4304,,31.89407,34.85789,0,בהיר,יבש,קלה
2020,5,542,ריינה,,,32.7209,35.31163,0,בהיר,יבש,קשה
2020,8,,,780,,32.77131,35.10209,0,בהיר,יבש,קשה
2020,2,,,5,,32.10405,35.12764,0,בהיר,יבש,קלה
2020,9,,,65,,32.4936,35.05728,0,בהיר,יבש,קלה
2020,10,,,6,,32.02544,34.96259,0,בהיר,יבש,קלה
2020,11,5000,תל אביב - יפו,,2412,32.04478,34.76844,0,בהיר,יבש,קלה
2020,3,,,4,,32.98259,35.09469,0,בהיר,יבש,קלה
2020,9,3000,ירושלים,,305,31.78989,35.21345,0,לא ידוע,לא ידוע,קשה
2020,10,,,6,,31.61588,34.81427,0,בהיר,יבש,קלה
2020,10,7500,סח'נין,,,32.86465,35.29917,0,בהיר,יבש,קשה
2020,5,,,505,,32.08621,35.35083,0,לא ידוע,לא ידוע,קשה
2020,10,,,40,,31.99112,34.90754,0,בהיר,יבש,קלה
2020,10,,,70,,32.93812,35.16237,0,בהיר,יבש,קלה
2020,12,,,6,,32.43204,35.02467,0,בהיר,יבש,קלה
2020,8,6700,טבריה,,102,32.79812,35.52805,0,בהיר,יבש,קלה
2020,12,8300,ראשון לציון,,743,31.96047,34.8033,0,לא ידוע,לא ידוע,קלה
2020,8,499,יפיע,,,32.68464,35.2759,0,בהיר,יבש,קלה
2020,3,3000,ירושלים,,1401,31.76942,35.16158,0,בהיר,יבש,קלה
2020,6,3000,ירושלים,,5411,31.74188,35.23376,0,בהיר,יבש,קלה
2020,10,8300,ראשון לציון,,295,31.98224,34.79269,0,בהיר,יבש,קשה
2020,11,9200,בית שאן,,173,32.49576,35.50076,0,בהיר,יבש,קלה
2020,6,4000,חיפה,,554,32.82193,34.95654,0,בהיר,יבש,קשה
2020,8,9100,נהריה,,325,33.00237,35.10633,0,בהיר,יבש,קלה
2020,7,267,כפר שמריהו,,102,32.17933,34.82173,0,בהיר,יבש,קלה
2020,7,6600,חולון,,201,32.0154,34.79272,0,בהיר,יבש,קלה
2020,2,,,4,,31.85182,34.71061,0,לא ידוע,לא ידוע,קשה
2020,2,,,60,,32.51449,35.3115,0,בהיר,יבש,קלה
2020,5,4000,חיפה,,602,32.77011,35.00704,0,בהיר,יבש,קלה
2020,7,5000,תל אביב - יפו,,1791,32.0418,34.74939,0,בהיר,יבש,קלה
2020,7,,,806,,32.8758,35.40142,0,בהיר,יבש,קלה
2020,11,5000,תל אביב - יפו,,1006,32.08093,34.797,0,בהיר,יבש,קלה
2020,11,,,4,,32.01035,34.8144,0,בהיר,יבש,קלה
2020,3,541,ג'סר א-זרקא,,,32.53651,34.91177,0,בהיר,יבש,קלה
2020,12,157,עין ורד,,,32.26467,34.93182,0,בהיר,חול או חצץ על הכביש,קלה
2020,3,,,505,,32.06515,35.3947,0,בהיר,יבש,קשה
2020,1,8700,רעננה,,314,32.18258,34.87409,0,בהיר,יבש,קלה
2020,2,5000,תל אביב - יפו,,1135,32.06358,34.77297,0,בהיר,יבש,קלה
2020,7,5000,תל אביב - יפו,,1994,32.03532,34.74783,0,בהיר,יבש,קלה
2020,3,,,66,,32.67284,35.10897,0,בהיר,יבש,קלה
2020,1,,,6,,32.61691,35.05279,0,לא ידוע,לא ידוע,קשה
2020,12,,,40,,30.98718,34.76671,0,בהיר,יבש,קשה
2020,1,,,1,,31.96025,34.93535,0,בהיר,יבש,קלה
2020,9,8300,ראשון לציון,,456,31.99282,34.81575,0,בהיר,יבש,קלה
2020,5,3780,ביתר עילית,,229,31.69437,35.10823,0,לא ידוע,לא ידוע,קשה
2020,10,,,57,,32.3246,34.87081,0,בהיר,יבש,קשה
2020,8,5000,תל אביב - יפו,,2371,32.0589,34.77776,0,בהיר,יבש,קלה
2020,2,3000,ירושלים,,828,31.7695,35.2132,0,בהיר,יבש,קשה
2020,10,,,44,,32.02816,34.79758,0,בהיר,יבש,קלה
2020,4,489,דבוריה,,,32.69134,35.37157,0,אחר,אחר,קשה
2020,8,8300,ראשון לציון,,338,31.9677,34.80464,0,בהיר,יבש,קלה
2020,3,,,42,,31.9403,34.77983,0,בהיר,יבש,קלה
2020,2,2400,אור יהודה,,151,32.02783,34.87254,0,בהיר,יבש,קלה
2020,10,2640,ראש העין,,156,32.09481,34.94503,0,בהיר,יבש,קלה
2020,8,5000,תל אביב - יפו,,2604,32.06685,34.80267,0,בהיר,יבש,קלה
2020,4,3000,ירושלים,,4101,31.80649,35.23431,0,בהיר,יבש,קלה
2020,11,5000,תל אביב - יפו,,1964,32.04678,34.75254,0,בהיר,יבש,קלה
2020,2,3000,ירושלים,,4146,31.77195,35.247,0,בהיר,יבש,קלה
2020,9,5000,תל אביב - יפו,,1555,32.06319,34.7793,0,בהיר,יבש,קלה
2020,6,6700,טבריה,,115,32.79573,35.53212,0,בהיר,יבש,קשה
2020,1,5000,תל אביב - יפו,,1612,32.05515,34.76283,0,בהיר,יבש,קלה
2020,12,1728,,,,32.9069,35.18801,0,בהיר,יבש,קלה
2020,11,3000,ירושלים,,1252,31.75177,35.17956,0,בהיר,יבש,קלה
2020,2,9100,נהריה,,107,33.02367,35.09713,0,בהיר,יבש,קלה
2020,11,,,25,,31.29675,34.71317,0,בהיר,יבש,קשה
2020,11,7400,נתניה,,1078,32.31141,34.84591,0,בהיר,יבש,קשה
2020,10,3000,ירושלים,,307,31.7891,35.21855,0,בהיר,יבש,קלה
2020,9,,,55,,32.18343,35.12215,0,בהיר,יבש,קשה
2020,9,7800,פרדס חנה-כרכור,,210,32.46395,34.95573,0,בהיר,יבש,קלה
2020,12,4000,חיפה,,635,32.80302,34.9863,0,לא ידוע,לא ידוע,קלה
2020,5,638,קלנסווה,,,32.28855,34.977,0,בהיר,יבש,קלה
2020,12,3000,ירושלים,,1036,31.78045,35.18948,1,גשום,רטוב ממים,קלה
2020,12,3000,ירושלים,,5127,31.82909,35.22835,0,בהיר,יבש,קשה
2020,6,9000,באר שבע,,841,31.24903,34.80999,0,בהיר,יבש,קלה
2020,8,,,6,,32.48259,35.03453,0,בהיר,יבש,קלה
2020,7,7100,אשקלון,,818,31.68193,34.57322,0,בהיר,יבש,קלה
2020,8,6700,טבריה,,234,32.79195,35.53606,0,לא ידוע,לא ידוע,קשה
2020,11,4000,חיפה,,635,32.80299,34.98611,0,לא ידוע,לא ידוע,קלה
2020,1,5000,תל אביב - יפו,,1439,32.05721,34.75991,0,בהיר,יבש,קלה
2020,5,9000,באר שבע,,950,31.23809,34.78648,0,בהיר,יבש,קלה
2020,5,,,348,,32.80005,35.53306,0,בהיר,יבש,קשה
2020,7,6600,חולון,,921,32.00923,34.77136,0,בהיר,יבש,קלה
2020,5,8300,ראשון לציון,,925,31.9777,34.79073,0,בהיר,יבש,קלה
2020,9,2600,אילת,,635,29.55061,34.93722,0,בהיר,יבש,קלה
2020,12,6400,הרצליה,,637,32.174,34.83138,0,בהיר,יבש,קלה
2020,11,7400,נתניה,,628,32.31654,34.85743,0,לא ידוע,לא ידוע,קלה
2020,8,8300,ראשון לציון,,656,31.94793,34.82258,0,לא ידוע,לא ידוע,קלה
2020,7,8500,רמלה,,252,31.93886,34.87361,0,בהיר,יבש,קלה
2020,5,7300,נצרת,,201,32.71778,35.29725,0,בהיר,יבש,קשה
2020,8,6300,גבעתיים,,301,32.06771,34.80855,0,בהיר,יבש,קלה
2020,10,,,25,,31.21902,34.85824,0,לא ידוע,לא ידוע,קשה
2020,9,7900,פתח תקווה,,163,32.11041,34.89096,0,בהיר,יבש,קלה
2020,3,4000,חיפה,,944,32.80642,35.00315,1,בהיר,רטוב ממים,קלה
2020,9,7800,פרדס חנה-כרכור,,110,32.47882,34.97879,0,בהיר,יבש,קלה
2020,7,4000,חיפה,,348,32.8192,34.99928,0,בהיר,יבש,קלה
2020,8,6100,בני ברק,,301,32.10126,34.82799,0,בהיר,יבש,קלה
2020,3,,,4,,32.83099,35.08144,0,בהיר,יבש,קלה
2020,4,9000,באר שבע,,811,31.25093,34.79806,0,בהיר,יבש,קלה
2020,8,6000,באקה אל-גרביה,,,32.41993,35.0415,0,בהיר,יבש,קלה
2020,3,2100,טירת כרמל,,115,32.76736,34.97188,0,בהיר,יבש,קשה
2020,9,,,446,,32.01663,35.0389,0,בהיר,יבש,קלה
2020,7,4000,חיפה,,195,32.8151,35.07454,0,בהיר,יבש,קלה
2020,6,3000,ירושלים,,1346,31.74918,35.18939,0,בהיר,יבש,קשה
2020,6,8400,רחובות,,434,31.88797,34.80694,0,בהיר,יבש,קשה
2020,10,3000,ירושלים,,4317,31.79785,35.22514,0,בהיר,יבש,קשה
2020,1,,,444,,32.26126,34.99919,1,גשום,רטוב ממים,קלה
2020,6,2640,ראש העין,,142,32.09342,34.9461,0,בהיר,יבש,קלה
2020,10,,,79,,32.84708,35.09175,0,בהיר,יבש,קלה
2020,12,6300,גבעתיים,,301,32.06767,34.80855,0,בהיר,יבש,קשה
2020,7,5000,תל אביב - יפו,,367,32.11676,34.83836,0,בהיר,יבש,קלה
2020,12,795,יערה,,9000,33.06718,35.18555,0,בהיר,יבש,קלה
2020,12,8200,קרית מוצקין,,133,32.83502,35.0803,0,בהיר,יבש,קשה
2020,1,4000,חיפה,,8001,32.8267,35.05364,0,בהיר,יבש,קלה
2020,1,7000,לוד,,556,31.94429,34.87574,1,גשום,רטוב ממים,קשה
2020,11,7900,פתח תקווה,,360,32.07921,34.86048,1,גשום,רטוב ממים,קשה
2020,1,3000,ירושלים,,1621,31.76347,35.21687,1,בהיר,רטוב ממים,קלה
2020,11,8600,רמת גן,,,32.06892,34.82413,0,בהיר,יבש,קלה
2020,9,9000,באר שבע,,485,31.247,34.76847,0,בהיר,יבש,קלה
2020,5,,,73,,32.70037,35.20783,0,בהיר,יבש,קשה
2020,10,6900,כפר סבא,,208,32.17053,34.92624,0,בהיר,יבש,קשה
2020,1,8000,צפת,,219,32.97181,35.49957,0,בהיר,יבש,קלה
2020,2,,,5,,32.1357,34.83146,0,בהיר,יבש,קלה
2020,6,6200,בת ים,,671,32.00403,34.75271,0,בהיר,יבש,קלה
2020,5,,,20,,32.05577,34.78517,0,בהיר,יבש,קשה
2020,6,,,44,,31.91062,34.89728,0,בהיר,יבש,קלה
2020,11,6500,חדרה,,603,32.43684,34.91702,0,בהיר,יבש,קלה
2020,6,2650,רמת השרון,,120,32.13521,34.85654,0,בהיר,יבש,קלה
2020,7,3000,ירושלים,,116,31.79294,35.22281,0,בהיר,יבש,קלה
2020,9,9600,קרית ים,,161,32.85333,35.07929,0,בהיר,יבש,קשה
2020,8,,,6,,32.50957,35.02722,0,בהיר,יבש,קלה
2020,9,,,85,,32.91309,35.4368,0,בהיר,יבש,קשה
2020,7,6900,כפר סבא,,852,32.17615,34.9203,0,בהיר,יבש,קלה
2020,1,1034,קרית מלאכי,,145,31.73123,34.75026,1,גשום,רטוב ממים,קלה
2020,2,6500,חדרה,,876,32.42125,34.9451,0,בהיר,יבש,קלה
2020,3,,,35,,31.60128,34.80458,0,בהיר,יבש,קלה
2020,12,4000,חיפה,,958,32.79908,35.0002,0,לא ידוע,לא ידוע,קלה
2020,9,,,80,,31.16505,35.00519,0,לא ידוע,לא ידוע,קלה
2020,3,5000,תל אביב - יפו,,1555,32.06319,34.7793,0,בהיר,יבש,קשה
2020,7,8700,רעננה,,304,32.19653,34.88033,0,בהיר,יבש,קלה
2020,7,8600,רמת גן,,1732,32.05411,34.84778,0,בהיר,יבש,קלה
2020,7,6200,בת ים,,221,32.01647,34.74462,0,בהיר,יבש,קלה
2020,1,,,581,,32.39671,34.926,0,בהיר,יבש,קלה
2020,7,6600,חולון,,107,32.00905,34.79974,0,בהיר,יבש,קלה
2020,2,7100,אשקלון,,868,31.68112,34.58163,0,בהיר,יבש,קלה
2020,6,6600,חולון,,706,32.01808,34.77567,0,בהיר,יבש,קלה
2020,1,2660,יבנה,,114,31.86912,34.74318,0,לא ידוע,לא ידוע,קלה
2020,1,,,444,,32.24055,34.98913,0,בהיר,יבש,קלה
2020,5,2610,בית שמש,,101,31.74939,34.99078,0,בהיר,יבש,קלה
2020,11,5000,תל אביב - יפו,,2524,32.06317,34.79216,0,בהיר,יבש,קשה
2020,4,6600,חולון,,117,32.02438,34.79536,0,בהיר,יבש,קשה
2020,11,7800,פרדס חנה-כרכור,,538,32.4785,34.99973,0,בהיר,יבש,קלה
